ts,pm25,pm10
1592701200,,17.00
1592708400,,18.00
1592712000,,17.00
1592715600,,16.33
1592719200,,16.00
1592722800,,16.00
1592726400,,15.60
1592730000,,13.43
1592733600,,13.30
1592737200,,13.39
1592740800,,13.43
1592744400,,13.43
1592748000,,13.26
1592751600,,13.30
1592755200,,13.43
1592758800,,13.61
1592762400,,13.61
1592766000,,13.65
1592769600,,13.52
1592773200,,13.52
1592776800,,13.39
1592780400,,13.13
1592784000,,20.50
1592787600,,21.00
1592794800,,12.00
1592798400,,12.00
1592802000,,10.00
1592805600,,10.00
1592809200,,9.75
1592812800,,11.13
1592816400,,10.91
1592820000,,10.61
1592823600,,10.39
1592827200,,10.39
1592830800,,10.57
1592834400,,10.74
1592838000,,11.00
1592841600,,11.09
1592845200,,11.17
1592848800,,11.35
1592852400,,11.39
1592856000,,11.17
1592859600,,11.13
1592863200,,11.30
1592866800,,11.61
1592870400,,15.50
1592874000,,18.00
1592881200,,9.00
1592884800,,9.00
1592888400,,10.00
1592892000,,10.00
1592895600,,10.75
1592899200,,13.13
1592902800,,13.43
1592906400,,13.91
1592910000,,14.39
1592913600,,14.65
1592917200,,14.17
1592920800,,14.26
1592924400,,14.91
1592928000,,15.74
1592931600,,16.30
1592935200,,16.91
1592938800,,17.26
1592942400,,17.52
1592946000,,17.78
1592949600,,18.00
1592953200,,18.30
1592956800,,17.00
1592960400,,13.00
1592967600,,17.00
1592971200,,17.00
1592974800,,15.00
1592978400,,15.33
1592982000,,15.75
1592985600,,21.09
1592989200,,20.96
1592992800,,21.04
1592996400,,21.26
1593000000,,22.35
1593003600,,22.87
1593007200,,23.17
1593010800,,23.61
1593014400,,23.78
1593018000,,23.35
1593021600,,23.09
1593025200,,22.83
1593028800,,22.35
1593032400,,21.87
1595646000,,21.33
1595649600,,21.29
1595653200,,21.21
1595656800,,21.08
1595660400,,20.83
1595664000,,20.50
1595667600,,20.21
1595671200,,20.79
1595674800,,20.58
1595678400,,20.50
1595682000,,19.96
1595685600,,19.50
1595689200,,19.17
1595692800,,19.12
1595696400,,18.88
1595700000,,18.67
1595703600,,18.46
1595707200,,18.21
1595710800,,17.88
1595714400,,17.67
1595718000,,17.75
1595721600,,17.92
1595725200,,18.17
1595728800,,18.50
1595732400,,18.62
1595736000,,18.79
1595739600,,19.00
1595743200,,19.21
1595746800,,19.29
1595750400,,19.46
1595754000,,19.71
1595757600,,19.88
1595761200,,20.08
1595764800,,19.96
1595768400,,19.75
1595772000,,19.38
1595775600,,19.21
1595779200,,19.08
1595782800,,19.04
1595786400,,18.83
1595790000,,18.67
1595793600,,18.67
1595797200,,18.67
1595800800,,18.67
1595804400,,18.71
1595808000,,19.00
1595811600,,19.08
1595815200,,19.00
1595818800,,18.83
1595822400,,18.83
1595826000,,18.83
1595829600,,18.79
1595833200,,19.00
1595836800,,19.12
1595840400,,19.33
1595844000,,19.54
1595847600,,19.92
1595851200,,20.08
1595854800,,20.58
1595858400,,21.04
1595862000,,21.79
1595865600,,22.50
1595869200,,23.12
1595872800,,23.79
1595876400,,24.62
1595880000,,25.46
1595883600,,26.38
1595887200,,27.25
1595890800,,28.04
1595894400,,28.58
1595898000,,29.29
1595901600,,29.83
1595905200,,30.33
1595908800,,30.83
1595912400,,31.25
1595916000,,31.71
1595919600,,32.12
1595923200,,32.62
1595926800,,33.46
1595930400,,34.50
1595934000,,35.25
1595937600,,35.92
1595941200,,36.12
1595944800,,36.42
1595948400,,36.42
1595952000,,36.08
1595955600,,36.12
1595959200,,36.17
1595962800,,36.00
1595966400,,35.75
1595970000,,35.42
1595973600,,35.04
1595977200,,34.75
1595980800,,34.38
1595984400,,34.12
1595988000,,33.88
1595991600,,33.92
1595995200,,33.96
1595998800,,33.83
1596002400,,33.58
1596006000,,33.46
1596009600,,33.08
1596013200,,32.75
1596016800,,32.25
1596020400,,31.54
1596024000,,30.71
1596027600,,30.00
1596031200,,29.46
1596034800,,29.08
1596038400,,29.38
1596042000,,29.50
1596045600,,29.58
1596049200,,29.58
1596052800,,29.67
1596056400,,29.62
1596060000,,29.58
1596063600,,29.58
1596067200,,29.88
1596070800,,30.04
1596074400,,30.12
1596078000,,30.00
1596081600,,29.83
1596085200,,29.88
1596088800,,30.04
1596092400,,29.83
1596096000,,29.88
1596099600,,29.50
1596103200,,29.08
1596106800,,28.88
1596110400,,28.88
1596114000,,29.29
1596117600,,29.79
1596121200,,30.25
1596124800,,30.50
1596128400,,30.71
1596132000,,31.21
1596135600,,32.12
1596139200,,33.08
1596142800,,33.75
1596146400,,34.17
1596150000,,34.21
1596153600,,34.12
1596157200,,34.12
1596160800,,34.12
1596164400,,34.21
1596168000,,34.42
1596171600,,34.08
1596175200,,33.67
1596178800,,33.75
1596182400,,33.79
1596186000,,33.88
1596189600,,34.08
1596193200,,34.67
1596196800,,35.17
1596200400,,35.42
1596204000,,35.38
1596207600,,35.04
1596211200,,34.33
1596214800,,33.50
1596218400,,32.29
1596222000,,30.83
1596225600,,29.21
1596229200,,27.96
1596232800,,27.00
1596236400,,26.42
1596240000,,25.88
1596243600,,25.38
1596247200,,25.04
1596250800,,25.12
1596254400,,25.08
1596258000,,25.25
1596261600,,25.96
1596265200,,26.71
1596268800,,26.75
1596272400,,26.50
1596276000,,26.04
1596279600,,25.67
1596283200,,25.71
1596286800,,25.50
1596290400,,25.12
1596294000,,24.50
1596297600,,23.96
1596301200,,23.54
1596304800,,23.38
1596308400,,23.08
1596312000,,22.96
1596315600,,22.75
1596319200,,22.62
1596322800,,22.12
1596326400,,21.58
1596330000,,21.04
1596333600,,20.58
1596337200,,19.79
1596340800,,19.04
1596344400,,18.38
1596348000,,17.42
1596351600,,16.25
1596355200,,15.50
1596358800,,14.88
1596362400,,14.38
1596366000,,13.67
1596369600,,13.17
1596373200,,12.96
1596376800,,12.96
1596380400,,12.96
1596384000,,12.92
1596387600,,13.12
1596391200,,13.54
1596394800,,13.96
1596398400,,14.21
1596402000,,14.46
1596405600,,14.54
1596409200,,14.88
1596412800,,15.04
1596416400,,15.00
1596420000,,14.42
1596423600,,13.67
1596427200,,13.08
1596430800,,12.79
1596434400,,12.33
1596438000,,11.92
1596441600,,11.62
1596445200,,11.33
1596448800,,11.04
1596452400,,10.71
1596456000,,10.46
1596459600,,10.54
1596463200,,11.38
1596466800,,11.75
1596470400,,11.58
1596474000,,11.21
1596477600,,10.58
1596481200,,10.00
1596484800,,9.54
1596488400,,9.08
1596492000,,8.88
1596495600,,8.67
1596499200,,8.50
1596502800,,8.38
1596506400,,8.54
1596510000,,8.67
1596513600,,8.75
1596517200,,8.75
1596520800,,8.75
1596524400,,8.67
1596528000,,8.71
1596531600,,8.75
1596535200,,8.92
1596538800,,8.96
1596542400,,8.79
1596546000,,8.46
1596549600,,7.58
1596553200,,7.17
1596556800,,7.12
1596560400,,7.29
1596564000,,7.52
1596567600,,7.87
1596571200,,8.04
1596574800,,8.26
1596578400,,8.43
1596582000,,8.61
1596585600,,10.50
1596589200,,9.00
1596596400,,10.00
1596600000,,10.00
1596603600,,9.50
1596607200,,8.67
1596610800,,8.00
1596614400,,10.61
1596618000,,10.87
1596621600,,10.96
1596625200,,11.26
1596628800,,11.52
1596632400,,12.83
1596636000,,12.96
1596639600,,13.33
1596643200,,14.08
1596646800,,14.50
1596650400,,14.67
1596654000,,14.75
1596657600,,15.04
1596661200,,15.08
1596664800,,15.17
1596668400,,15.29
1596672000,,15.75
1596675600,,16.58
1596679200,,17.62
1596682800,,18.38
1596686400,,18.88
1596690000,,19.21
1596693600,,19.54
1596697200,,19.83
1596700800,,20.12
1596704400,,19.96
1596708000,,19.33
1596711600,,19.30
1596715200,,18.64
1596718800,,17.91
1596722400,,18.23
1596726000,,19.86
1596729600,,20.82
1596733200,,21.77
1596736800,,22.64
1596740400,,23.23
1596744000,,23.30
1596747600,,23.78
1596751200,,24.26
1596754800,,24.83
1596758400,,35.00
1596762000,,35.00
1596769200,,32.00
1596772800,,31.50
1596776400,,31.00
1596780000,,30.75
1596783600,,30.20
1596787200,,28.26
1596790800,,28.87
1596794400,,30.17
1596798000,,30.17
1596801600,,30.71
1596805200,,30.21
1596808800,,28.67
1596812400,,27.92
1596816000,,27.42
1596819600,,27.00
1596823200,,27.00
1596826800,,27.21
1596830400,,27.67
1596834000,,28.08
1596837600,,28.50
1596841200,,28.67
1596844800,,34.50
1596848400,,32.00
1596855600,,51.00
1596859200,,46.00
1596862800,,41.33
1596866400,,37.75
1596870000,,35.20
1596873600,,32.83
1596877200,,32.00
1596880800,,31.79
1596884400,,31.62
1596888000,,31.79
1596891600,,32.08
1596895200,,32.38
1596898800,,32.38
1596902400,,32.33
1596906000,,32.33
1596909600,,32.29
1596913200,,32.38
1596916800,,32.21
1596920400,,32.04
1596924000,,31.88
1596927600,,31.92
1596931200,,60.00
1596934800,,56.00
1596942000,,43.00
1596945600,,41.00
1596949200,,38.33
1596952800,,36.50
1596956400,,35.20
1596960000,,29.78
1596963600,,30.24
1596967200,,30.50
1596970800,,30.80
1596974400,,31.21
1596978000,,32.15
1596981600,,33.08
1596985200,,34.09
1596988800,,35.10
1596992400,,36.44
1596996000,,38.00
1596999600,,39.57
1597003200,,41.17
1597006800,,43.00
1597010400,,44.75
1597014000,,45.67
1597017600,,44.50
1597021200,,44.00
1597028400,,26.00
1597032000,,30.00
1597035600,,31.33
1597039200,,32.00
1597042800,,32.60
1597046400,,30.67
1597050000,,30.92
1597053600,,31.21
1597057200,,31.12
1597060800,,31.42
1597064400,,31.96
1597068000,,32.75
1597071600,,34.12
1597075200,,34.62
1597078800,,34.58
1597082400,,34.42
1597086000,,34.50
1597089600,,34.58
1597093200,,34.58
1597096800,,34.75
1597100400,,34.79
1597104000,,31.50
1597107600,,31.00
1597114800,,24.00
1597118400,,23.50
1597122000,,25.00
1597125600,,24.25
1597129200,,23.80
1597132800,,33.75
1597136400,,33.71
1597140000,,32.46
1597143600,,31.12
1597147200,,30.54
1597150800,,30.26
1597154400,,29.77
1597158000,,27.41
1597161600,,25.86
1597165200,,24.55
1597168800,,23.18
1597172400,,21.68
1597176000,,20.14
1597179600,,18.64
1597183200,,17.14
1597186800,,15.55
1597190400,,41.00
1597194000,,33.00
1597201200,,1.00
1597204800,,1.00
1597208400,,3.67
1597212000,,3.50
1597215600,,4.80
1597219200,,8.77
1597222800,,7.92
1597226400,,9.07
1597230000,,10.07
1597233600,,9.73
1597237200,,10.44
1597240800,,11.18
1597244400,,12.00
1597248000,,12.47
1597251600,,12.50
1597255200,,12.33
1597258800,,12.27
1597262400,,12.52
1597266000,,12.79
1597269600,,13.33
1597273200,,13.96
1597276800,,3.00
1597280400,,3.00
1597287600,,18.00
1597291200,,18.00
1597294800,,17.33
1597298400,,17.75
1597302000,,18.80
1597305600,,18.92
1597309200,,18.88
1597312800,,18.71
1597316400,,18.62
1597320000,,18.88
1597323600,,19.12
1597327200,,19.46
1597330800,,19.42
1597334400,,19.17
1597338000,,19.00
1597341600,,18.96
1597345200,,18.83
1597348800,,18.75
1597352400,,18.62
1597356000,,18.71
1597359600,,18.75
1597363200,,20.50
1597366800,,23.00
1597374000,,19.00
1597377600,,19.50
1597381200,,19.00
1597384800,,17.75
1597388400,,16.60
1597392000,,18.04
1597395600,,17.92
1597399200,,18.08
1597402800,,17.83
1597406400,,17.67
1597410000,,17.54
1597413600,,17.00
1597417200,,16.46
1597420800,,16.29
1597424400,,16.29
1597428000,,16.38
1597431600,,16.62
1597435200,,16.62
1597438800,,16.71
1597442400,,16.96
1597446000,,17.08
1597449600,,21.00
1597453200,,22.00
1597460400,,22.00
1597464000,,20.50
1597467600,,18.33
1597471200,,17.75
1597474800,,17.80
1597478400,,16.83
1597482000,,16.29
1597485600,,16.62
1597489200,,16.75
1597492800,,16.42
1597496400,,15.96
1597500000,,15.71
1597503600,,15.46
1597507200,,15.08
1597510800,,14.75
1597514400,,14.38
1597518000,,13.88
1597521600,,13.46
1597525200,,13.04
1597528800,,12.42
1597532400,,11.92
1597536000,,19.50
1597539600,,20.00
1597546800,,10.00
1597550400,,9.50
1597554000,,8.67
1597557600,,7.75
1597561200,,7.40
1597564800,,7.67
1597568400,,7.71
1597572000,,8.08
1597575600,,7.92
1597579200,,7.96
1597582800,,7.92
1597586400,,8.04
1597590000,,8.29
1597593600,,8.58
1597597200,,8.71
1597600800,,8.79
1597604400,,9.00
1597608000,,9.29
1597611600,,9.58
1597615200,,9.67
1597618800,,9.62
1597622400,,11.00
1597626000,,10.00
1597633200,,6.00
1597636800,,5.50
1597640400,,6.67
1597644000,,6.75
1597647600,,7.20
1597651200,,9.21
1597654800,,9.08
1597658400,,9.42
1597662000,,9.71
1597665600,,10.38
1597669200,,11.08
1597672800,,11.29
1597676400,,11.08
1597680000,,10.83
1597683600,,10.75
1597687200,,10.71
1597690800,,10.67
1597694400,,10.42
1597698000,,10.38
1597701600,,10.46
1597705200,,10.54
1597708800,,8.50
1597712400,,9.00
1597719600,,10.00
1597723200,,11.00
1597726800,,11.67
1597730400,,12.00
1597734000,,12.20
1597737600,,12.00
1597741200,,12.54
1597744800,,12.54
1597748400,,12.50
1597752000,,11.96
1597755600,,11.22
1597759200,,10.82
1597762800,,11.82
1597766400,,13.77
1597770000,,14.77
1597773600,,15.18
1597777200,,15.32
1597780800,,15.32
1597784400,,15.18
1597788000,,15.18
1597791600,,15.41
1597795200,,9.00
1597798800,,9.00
1597806000,,13.00
1597809600,,13.00
1597813200,,12.67
1597816800,,12.50
1597820400,,13.40
1597824000,,16.77
1597827600,,17.41
1597831200,,17.86
1597834800,,17.86
1597838400,,18.18
1597842000,,18.35
1597845600,,18.08
1597849200,,16.96
1597852800,,15.12
1597856400,,14.21
1597860000,,13.83
1597863600,,13.58
1597867200,,13.58
1597870800,,13.58
1597874400,,13.67
1597878000,,13.62
1597881600,,14.00
1597885200,,14.00
1597892400,,16.00
1597896000,,18.50
1597899600,,20.00
1597903200,,20.50
1597906800,,20.60
1597910400,,14.62
1597914000,,14.62
1597917600,,14.58
1597921200,,14.71
1597924800,,14.62
1597928400,,14.42
1597932000,,14.67
1597935600,,15.42
1597939200,,16.12
1597942800,,16.42
1597946400,,16.75
1597950000,,17.17
1597953600,,17.38
1597957200,,17.42
1597960800,,17.46
1597964400,,17.67
1597968000,,11.00
1597971600,,11.00
1597978800,,16.00
1597982400,,14.50
1597986000,,15.00
1597989600,,15.50
1597993200,,15.20
1597996800,,17.33
1598000400,,17.12
1598004000,,16.83
1598007600,,16.25
1598011200,,15.83
1598014800,,15.38
1598018400,,14.83
1598022000,,14.08
1598025600,,13.46
1598029200,,13.42
1598032800,,13.38
1598036400,,13.33
1598040000,,13.17
1598043600,,13.21
1598047200,,13.25
1598050800,,13.25
1598054400,,17.50
1598058000,,18.00
1598065200,,8.00
1598068800,,7.50
1598072400,,6.33
1598076000,,5.25
1598079600,,5.00
1598083200,,6.83
1598086800,,9.62
1598090400,,9.17
1598094000,,9.08
1598097600,,9.38
1598101200,,9.83
1598104800,,10.29
1598108400,,10.50
1598112000,,10.38
1598115600,,10.12
1598119200,,9.92
1598122800,,9.67
1598126400,,9.79
1598130000,,9.71
1598133600,,9.71
1598137200,,9.71
1598140800,,9.50
1598144400,,8.00
1598151600,,17.00
1598155200,,14.50
1598158800,,13.33
1598162400,,13.00
1598166000,,12.20
1598169600,,11.17
1598173200,,10.71
1598176800,,10.75
1598180400,,10.83
1598184000,,10.54
1598187600,,10.29
1598191200,,9.88
1598194800,,9.67
1598198400,,9.71
1598202000,,9.75
1598205600,,9.79
1598209200,,9.88
1598212800,,9.79
1598216400,,9.79
1598220000,,9.79
1598223600,,9.83
1598227200,,11.50
1598230800,,12.00
1598238000,,4.00
1598241600,,4.50
1598245200,,6.33
1598248800,,6.50
1598252400,,7.20
1598256000,,8.96
1598259600,,8.96
1598263200,,9.00
1598266800,,9.21
1598270400,,9.67
1598274000,,10.17
1598277600,,10.33
1598281200,,11.17
1598284800,,12.75
1598288400,,13.79
1598292000,,14.33
1598295600,,14.71
1598299200,,15.08
1598302800,,15.42
1598306400,,15.62
1598310000,,15.96
1598313600,,10.00
1598317200,,10.00
1598320800,,16.92
1598324400,,17.58
1598328000,,17.92
1598331600,,18.12
1598335200,,18.33
1598338800,,18.50
1598342400,,18.71
1598346000,,18.92
1598349600,,19.04
1598353200,,18.75
1598356800,,18.61
1598360400,,17.96
1598364000,,18.61
1598367600,,19.96
1598371200,,20.00
1598374800,,20.04
1598378400,,20.26
1598382000,,20.43
1598385600,,20.57
1598389200,,20.70
1598392800,,20.65
1598396400,,20.61
1598400000,,17.50
1598403600,,18.00
1598410800,,26.00
1598414400,,26.50
1598418000,,28.00
1598421600,,28.50
1598425200,,27.40
1598428800,,24.43
1598432400,,24.78
1598436000,,25.26
1598439600,,25.91
1598443200,,26.04
1598446800,,26.83
1598450400,,26.79
1598454000,,25.38
1598457600,,24.62
1598461200,,24.21
1598464800,,23.92
1598468400,,23.71
1598472000,,23.50
1598475600,,23.33
1598479200,,23.54
1598482800,,23.58
1598486400,,26.00
1598490000,,26.00
1598497200,,22.00
1598500800,,20.50
1598504400,,20.00
1598508000,,19.50
1598511600,,19.60
1598515200,,22.25
1598518800,,22.33
1598522400,,22.21
1598526000,,22.29
1598529600,,22.50
1598533200,,22.58
1598536800,,22.42
1598540400,,22.25
1598544000,,21.96
1598547600,,21.83
1598551200,,21.96
1598554800,,22.21
1598558400,,22.62
1598562000,,23.00
1598565600,,23.12
1598569200,,23.33
1598572800,,26.00
1598576400,,25.00
1598583600,,24.00
1598587200,,24.00
1598590800,,21.00
1598594400,,19.25
1598598000,,18.20
1598601600,,23.04
1598605200,,23.04
1598608800,,23.29
1598612400,,23.42
1598616000,,23.12
1598619600,,22.71
1598623200,,22.25
1598626800,,21.88
1598630400,,21.42
1598634000,,20.92
1598637600,,20.38
1598641200,,19.83
1598644800,,19.17
1598648400,,18.46
1598652000,,17.58
1598655600,,16.62
1598659200,,29.00
1598662800,,27.00
1598670000,,21.00
1598673600,,17.50
1598677200,,17.50
1598680800,,12.50
1598684400,,11.80
1598688000,,10.67
1598691600,,10.29
1598695200,,11.00
1598698800,,10.25
1598702400,,9.50
1598706000,,8.96
1598709600,,8.92
1598713200,,8.96
1598716800,,8.96
1598720400,,9.08
1598724000,,9.22
1598727600,,8.92
1598731200,,8.67
1598734800,,8.61
1598738400,,8.57
1598742000,,8.29
1598745600,,11.50
1598749200,,13.00
1598756400,,6.00
1598760000,,8.00
1598763600,,8.33
1598767200,,8.00
1598770800,,7.60
1598774400,,7.33
1598778000,,7.14
1598781600,,6.42
1598785200,,6.26
1598788800,,6.13
1598792400,,5.96
1598796000,,5.75
1598799600,,5.70
1598803200,,5.50
1598806800,,5.29
1598810400,,5.29
1598814000,,5.12
1598817600,,5.17
1598821200,,5.04
1598824800,,4.96
1598828400,,5.00
1598832000,,5.00
1598835600,,6.00
1598842800,,5.00
1598846400,,5.00
1598850000,,4.00
1598853600,,4.50
1598857200,,4.60
1598860800,,4.79
1598864400,,4.74
1598868000,,4.87
1598871600,,5.04
1598875200,,5.04
1598878800,,5.17
1598882400,,5.22
1598886000,,5.23
1598889600,,5.41
1598893200,,5.77
1598896800,,6.18
1598900400,,6.74
1598904000,,7.04
1598907600,,7.17
1598911200,,7.43
1598914800,,7.83
1598918400,,8.00
1598922000,,8.00
1598929200,,20.00
1598932800,,22.00
1598936400,,21.33
1598940000,,19.50
1598943600,,18.40
1598947200,,12.61
1598950800,,12.78
1598954400,,13.17
1598958000,,13.91
1598961600,,14.43
1598965200,,15.00
1598968800,,15.12
1598972400,,15.83
1598976000,,16.33
1598979600,,16.54
1598983200,,16.75
1598986800,,16.83
1598990400,,17.12
1598994000,,17.38
1598997600,,17.71
1599001200,,17.96
1599004800,,19.50
1599008400,,19.00
1599015600,,14.00
1599019200,,11.00
1599022800,,10.33
1599026400,,10.00
1599030000,,9.80
1599033600,,16.38
1599037200,,16.29
1599040800,,15.96
1599044400,,15.38
1599048000,,15.00
1599051600,,14.71
1599055200,,14.58
1599058800,,14.29
1599062400,,13.79
1599066000,,13.29
1599069600,,12.88
1599073200,,12.71
1599076800,,12.50
1599080400,,12.62
1599084000,,12.50
1599087600,,12.33
1599091200,,20.00
1599094800,,17.00
1599102000,,7.00
1599105600,,6.50
1599109200,,5.33
1599112800,,5.75
1599116400,,6.40
1599120000,,10.42
1599123600,,10.21
1599127200,,9.96
1599130800,,10.62
1599134400,,11.50
1599138000,,12.17
1599141600,,12.62
1599145200,,12.79
1599148800,,12.83
1599152400,,12.96
1599156000,,13.12
1599159600,,13.29
1599163200,,13.50
1599166800,,13.58
1599170400,,13.92
1599174000,,14.25
1599177600,,12.00
1599181200,,10.00
1599188400,,21.00
1599192000,,20.00
1599195600,,21.33
1599199200,,21.50
1599202800,,21.00
1599206400,,20.12
1599210000,,21.17
1599213600,,22.08
1599217200,,22.25
1599220800,,22.04
1599224400,,21.92
1599228000,,21.71
1599231600,,21.62
1599235200,,21.79
1599238800,,21.92
1599242400,,21.92
1599246000,,22.04
1599249600,,22.08
1599253200,,22.17
1599256800,,22.25
1599260400,,22.25
1599447600,,16.21
1599451200,,15.88
1599454800,,15.88
1599458400,,15.75
1599462000,,15.42
1599465600,,14.88
1599469200,,14.50
1599472800,,14.21
1599476400,,13.92
1599480000,,13.50
1599483600,,12.92
1599487200,,12.42
1599490800,,12.29
1599494400,,12.54
1599498000,,12.58
1599501600,,12.46
1599505200,,12.38
1599508800,,12.21
1599512400,,11.75
1599516000,,11.46
1599519600,,10.96
1599523200,,10.46
1599526800,,10.00
1599530400,,9.79
1599534000,,9.71
1599537600,,9.75
1599541200,,9.58
1599544800,,9.46
1599548400,,9.33
1599552000,,9.25
1599555600,,9.21
1599559200,,9.21
1599562800,,8.96
1599566400,,8.79
1599570000,,9.04
1599573600,,9.46
1599577200,,9.67
1599580800,,9.67
1599584400,,9.67
1599588000,,9.79
1599591600,,10.08
1599595200,,10.46
1599598800,,10.75
1599602400,,10.83
1599606000,,11.33
1599609600,,11.96
1599613200,,12.50
1599616800,,12.96
1599620400,,13.33
1599624000,,13.67
1599627600,,14.29
1599631200,,14.83
1599634800,,15.17
1599638400,,15.50
1599642000,,16.00
1599645600,,16.54
1599649200,,17.25
1599652800,,17.88
1599656400,,18.04
1599660000,,18.21
1599663600,,18.42
1599667200,,18.33
1599670800,,18.38
1599674400,,18.25
1599678000,,18.21
1599681600,,18.29
1599685200,,18.46
1599688800,,18.88
1599692400,,18.96
1599696000,,18.79
1599699600,,18.71
1599703200,,18.58
1599706800,,18.50
1599710400,,18.38
1599714000,,17.96
1599717600,,17.62
1599721200,,17.33
1599724800,,17.21
1599728400,,16.96
1599732000,,16.58
1599735600,,16.25
1599739200,,15.96
1599742800,,16.00
1599746400,,15.83
1599750000,,15.54
1599753600,,15.25
1599757200,,15.04
1599760800,,15.00
1599764400,,14.96
1599768000,,14.71
1599771600,,14.58
1599775200,,14.42
1599778800,,14.54
1599782400,,14.42
1599786000,,14.08
1599789600,,14.00
1599793200,,13.83
1599796800,,13.71
1599800400,,13.67
1599804000,,13.75
1599807600,,13.83
1599811200,,13.88
1599814800,,13.88
1599818400,,14.17
1599822000,,14.50
1599825600,,14.79
1599829200,,15.00
1599832800,,15.29
1599836400,,15.54
1599840000,,15.88
1599843600,,16.29
1599847200,,16.79
1599850800,,17.04
1599854400,,17.25
1599858000,,17.46
1599861600,,17.75
1599865200,,17.88
1599868800,,18.29
1599872400,,18.62
1599876000,,18.71
1599879600,,18.83
1599883200,,18.83
1599886800,,18.75
1599890400,,18.75
1599894000,,18.79
1599897600,,18.75
1599901200,,18.67
1599904800,,18.33
1599908400,,17.92
1599912000,,17.75
1599915600,,17.62
1599919200,,17.67
1599922800,,17.67
1599926400,,17.54
1599930000,,17.42
1599933600,,17.29
1599937200,,17.29
1599940800,,17.12
1599944400,,17.04
1599948000,,16.92
1599951600,,17.04
1599955200,,17.50
1599958800,,17.83
1599962400,,18.12
1599966000,,18.46
1599969600,,18.79
1599973200,,18.96
1599976800,,19.00
1599980400,,19.17
1599984000,,19.42
1599987600,,19.62
1599991200,,19.83
1599994800,,19.96
1599998400,,19.96
1600002000,,19.79
1600005600,,19.46
1600009200,,19.46
1600012800,,19.62
1600016400,,19.79
1600020000,,19.83
1600023600,,19.88
1600027200,,20.04
1600030800,,20.21
1600034400,,20.17
1600038000,,20.21
1600041600,,19.88
1600045200,,19.83
1600048800,,19.88
1600052400,,19.83
1600056000,,19.75
1600059600,,19.75
1600063200,,19.79
1600066800,,19.83
1600070400,,19.83
1600074000,,19.83
1600077600,,19.50
1600081200,,19.48
1600084800,,19.70
1600088400,,20.78
1600092000,,21.48
1600095600,,21.78
1600099200,,22.26
1600102800,,22.65
1600106400,,22.96
1600110000,,23.13
1600113600,,23.43
1600117200,,23.48
1600120800,,23.87
1600124400,,23.83
1600128000,,23.91
1600131600,,24.04
1600135200,,24.26
1600138800,,24.78
1600142400,,25.22
1600146000,,25.78
1600149600,,26.57
1600153200,,27.39
1600156800,,27.96
1600160400,,28.35
1600164000,,28.91
1600167600,,28.62
1600171200,,28.12
1600174800,,26.96
1600178400,,26.42
1600182000,,26.33
1600185600,,26.42
1600189200,,26.46
1600192800,,26.42
1600196400,,26.42
1600200000,,26.42
1600203600,,26.54
1600207200,,26.38
1600210800,,26.33
1600214400,,26.21
1600218000,,25.92
1600221600,,25.92
1600225200,,25.96
1600228800,,25.96
1600232400,,25.79
1600236000,,25.17
1600239600,,24.38
1600243200,,23.83
1600246800,,23.58
1600250400,,23.54
1600254000,,23.75
1600257600,,24.38
1600261200,,25.17
1600264800,,25.58
1600268400,,25.50
1600272000,,25.08
1600275600,,25.00
1600279200,,25.29
1600282800,,25.58
1600286400,,25.79
1600290000,,25.96
1600293600,,26.21
1600297200,,26.58
1600300800,,27.71
1600304400,,27.58
1600308000,,26.75
1600311600,,25.54
1600315200,,24.96
1600318800,,24.71
1600322400,,24.62
1600326000,,24.62
1600329600,,24.92
1600333200,,24.88
1600336800,,24.75
1600340400,,24.50
1600344000,,23.92
1600347600,,23.08
1600351200,,22.79
1600354800,,22.92
1600358400,,23.29
1600362000,,23.46
1600365600,,23.38
1600369200,,23.42
1600372800,,23.71
1600376400,,24.25
1600380000,,26.08
1600383600,,25.54
1600387200,,13.00
1600390800,,7.00
1600398000,,26.00
1600401600,,26.50
1600405200,,25.00
1600408800,,22.25
1600412400,,19.00
1600416000,,24.79
1600419600,,24.21
1600423200,,24.00
1600426800,,24.17
1600430400,,24.50
1600434000,,24.79
1600437600,,24.79
1600441200,,24.67
1600444800,,24.42
1600448400,,24.12
1600452000,,23.83
1600455600,,23.04
1600459200,,21.71
1600462800,,20.08
1600466400,,17.29
1600470000,,16.33
1600473600,,20.50
1600477200,,19.00
1600484400,,1.00
1600488000,,2.50
1600491600,,2.67
1600495200,,4.25
1600498800,,11.58
1600502400,,11.83
1600506000,,12.00
1600509600,,11.42
1600513200,,10.67
1600516800,,9.83
1600520400,,9.25
1600524000,,8.71
1600527600,,8.38
1600531200,,8.21
1600534800,,7.92
1600538400,,7.62
1600542000,,7.42
1600545600,,7.21
1600549200,,7.08
1600552800,,6.83
1600556400,,6.96
1600560000,,5.50
1600563600,,5.00
1600567200,,7.58
1600570800,,7.96
1600574400,,8.25
1600578000,,8.67
1600581600,,8.79
1600585200,,8.88
1600588800,,9.00
1600592400,,9.42
1600596000,,9.92
1600599600,,9.88
1600603200,,10.08
1600606800,,10.04
1600610400,,10.38
1600614000,,10.54
1600617600,,10.46
1600621200,,10.33
1600624800,,9.92
1600628400,,10.29
1600632000,,11.58
1600635600,,12.17
1600639200,,12.54
1600642800,,12.21
1600646400,,15.00
1600650000,,16.00
